wall_ms,sse,stage
3992956,778.2054595350165,schedule
3998382,777.9878643494911,schedule
4001898,776.7513049775222,schedule
4005358,776.6744675597553,schedule
4008506,776.5576097391661,schedule
4011743,776.5069439253787,schedule
4015500,776.3919792272119,schedule
4018927,776.3751640403742,schedule
4022331,776.3432693255986,schedule
4140694,774.4811451643641,schedule
4244256,774.2181311773954,schedule
4248526,774.1902828132045,schedule
4252095,772.969863008484,schedule
4258414,772.6393889181124,schedule
4276314,772.529924953792,schedule
4280413,772.5294438310336,schedule
4284315,772.0292471685093,schedule
4307598,771.9087064910427,schedule
4315906,771.663092763004,schedule
4322450,771.6200409810821,schedule
4326688,771.1231773864298,schedule
4336949,771.0843107032093,schedule
4341089,771.0531157984872,schedule
4346828,770.8633380496431,schedule
4350373,770.5966106441119,schedule
4354095,770.5828731432084,schedule
4357534,770.349030835447,schedule
4361422,769.7883539402771,schedule
4364936,769.7076023349595,schedule
4369110,769.327851966451,schedule
4372800,769.2316139109181,schedule
4376462,769.0824967356704,schedule
4381063,769.0139202687418,schedule
4385256,768.8378023128757,schedule
4388665,768.7951890483365,schedule
4392162,768.7625576946605,schedule
4527913,765.1606242276397,schedule
4541134,764.8953262700539,schedule
4545520,764.7848374883614,schedule
4549030,763.5271376049919,schedule
4555360,763.2338320702453,schedule
4560300,763.2168687758632,schedule
4575906,763.1177706944002,schedule
4580420,763.1034305873754,schedule
4604122,762.9947772101777,schedule
4612569,762.7804876582181,schedule
4619213,762.74395954616,schedule
4623760,762.3078872900038,schedule
4629255,762.2838275764856,schedule
4637957,762.2618746579036,schedule
4648453,761.6497592549885,schedule
4652504,761.3762726726042,schedule
4655900,761.0748787139463,schedule
4660075,761.0528146045497,schedule
4664396,760.7879565179582,schedule
4668012,760.6922983201813,schedule
4671770,760.6533970163324,schedule
4675490,760.6178332158992,schedule
4679564,760.0152777050745,schedule
4683254,759.9639001179793,schedule
4686760,759.8679398896026,schedule
4829330,759.485373572915,schedule
4934343,759.3176857462556,schedule
4942711,759.065909257873,schedule
4959493,758.9757290236912,schedule
4974604,758.9566602273885,schedule
4988606,758.8579608260898,schedule
4997020,758.6710850409504,schedule
5003622,758.6397807137906,schedule
5008085,758.251916322008,schedule
5018683,758.2435675573423,schedule
5028948,757.7259654786914,schedule
5035690,757.5814897001904,schedule
5039192,757.522352559205,schedule
5043671,757.496789520168,schedule
5047672,757.1532446780527,schedule
5051415,757.106634295556,schedule
5055171,757.0039285081502,schedule
5059072,756.9151874642416,schedule
5062736,756.3551726177747,schedule
5066458,756.2894796736393,schedule
5071504,754.4989027961592,schedule
5075147,754.434466875575,schedule
5078775,754.229292579701,schedule
5082457,753.6839068276445,schedule
5225514,753.1082756778203,schedule
5239187,753.0121893314815,schedule
5243609,752.9066514742942,schedule
5247301,752.407192907725,schedule
5251606,752.1144718762714,schedule
5256990,751.8949946755595,schedule
5274649,751.8126479120638,schedule
5279298,751.8044569089664,schedule
5284691,751.6450295393633,schedule
5295959,751.6207558977949,schedule
5309639,751.5304011011783,schedule
5317927,751.3674773870193,schedule
5324140,751.3403724153989,schedule
5328784,750.9959662580773,schedule
5332461,750.9658975811853,schedule
5336120,750.2536201413816,schedule
5346018,750.2524351619429,schedule
5356596,749.8665327411957,schedule
5360906,749.7662020889726,schedule
5364244,749.6991917285387,schedule
5367361,749.6231702679045,schedule
5371826,749.506845025756,schedule
5375447,749.4618390215486,schedule
5379952,749.4460340169964,schedule
5384815,749.4028616729746,schedule
5529111,749.0707531754268,schedule
5638501,748.9428741270302,schedule
5646320,748.9314512193886,schedule
5651256,748.7406070408086,schedule
5671046,748.6651283072144,schedule
5687728,748.6447843453179,schedule
5701857,748.5615577974738,schedule
5710175,748.4196434046648,schedule
5716928,748.3959765471549,schedule
5721479,747.8824453776077,schedule
5739158,747.472434031493,schedule
5744169,747.4690911451311,schedule
5747914,747.4309607916485,schedule
5752121,747.3698249694809,schedule
5755665,747.3443330668553,schedule
5760134,747.3311843881341,schedule
5764828,747.2935189029023,schedule
5768319,747.1798509148751,schedule
5771980,747.1326541147188,schedule
5775654,746.7443170777979,schedule
5779187,746.6419559511729,schedule
5783919,746.2465381219837,schedule
5928796,745.5513566005354,schedule
5942296,745.4744577439762,schedule
5946728,745.1880504092746,schedule
5953784,745.0215937623798,schedule
5971144,744.9521687444775,schedule
5976342,744.5905924607745,schedule
5981117,743.7345022155331,schedule
5984861,743.3608664787838,schedule
5995450,743.3434730171194,schedule
6008966,743.2664421119456,schedule
6017613,743.1431181520855,schedule
6024231,743.1222797479905,schedule
6028774,742.6543484010737,schedule
