wall_ms,sse,stage
4904225,806.4342879047576,schedule
4908920,806.1243978163673,schedule
4912996,806.0894042758812,schedule
4919877,806.0828350221971,schedule
4924120,805.9266968581305,schedule
4930514,805.8741325583545,schedule
4935213,805.849645256675,schedule
4950715,805.8281667545092,schedule
4955160,805.770053575576,schedule
4960314,805.6539545451881,schedule
4964133,805.0235493678096,schedule
4969142,803.7877074944289,schedule
4973011,803.6143920271385,schedule
4977586,803.5019463228089,schedule
4982629,802.4649645861825,schedule
4988327,802.4382181582121,schedule
4994197,802.3944047303414,schedule
4997969,798.9019931146152,schedule
5002508,798.5635070595247,schedule
5006494,798.2131765203462,schedule
5010805,798.2008834551773,schedule
5014979,795.3471175832286,schedule
5018969,793.753771541831,schedule
5194193,787.8222623622614,schedule
5307288,787.3604365466283,schedule
5318731,787.080120668991,schedule
5330193,787.0488819544892,schedule
5346826,786.9377718819387,schedule
5355925,786.9345505969613,schedule
5367830,786.8142847275815,schedule
5376051,786.7994249654237,schedule
5397183,786.0941351376975,schedule
5404981,785.779342997504,schedule
5411899,784.8908435894656,schedule
5418422,784.7979432813072,schedule
5424404,783.9289332299272,schedule
5435228,783.901539344323,schedule
5441191,783.6379726803793,schedule
5446026,783.2870972488508,schedule
5452064,781.7640244274928,schedule
5630656,780.9198404409274,schedule
5649690,780.1722817339542,schedule
5656919,779.4315584640563,schedule
5661612,778.9280899507222,schedule
5665957,777.7387873644988,schedule
5671345,776.6526541424362,schedule
5675884,776.209063364965,schedule
5681371,775.9212688613054,schedule
5703496,775.8170810343618,schedule
5709100,775.5998894490835,schedule
5712886,775.043353651618,schedule
5716760,774.7252753321534,schedule
5720769,774.6505123260074,schedule
5724421,774.5894051190942,schedule
5728336,774.3633577212324,schedule
5733131,774.3359548204492,schedule
5738713,774.333904911133,schedule
5747906,774.3260377114677,schedule
5770488,774.1409509107978,schedule
5776793,774.1248633536527,schedule
5782843,774.0466431626277,schedule
5788072,773.308589097987,schedule
5793611,773.2957678441009,schedule
5948638,773.0152108834428,schedule
5980943,772.3810648418115,schedule
5986976,772.2041432117022,schedule
