wall_ms,sse,stage
710379,219.8642908300651,schedule
711523,219.8640115493901,schedule
712514,219.85720566116458,schedule
713247,219.82405783516458,schedule
714110,219.82320838745892,schedule
714936,219.82229034594883,schedule
715849,219.82198712901175,schedule
716820,219.75769131190174,schedule
717884,219.72355223070406,schedule
718726,219.72254163196484,schedule
719636,219.72120296529988,schedule
720549,219.71151296655296,schedule
721385,219.71113654412642,schedule
722119,219.6941994443908,schedule
722996,219.67236484588005,schedule
723857,219.66813473417216,schedule
724816,219.66767587951102,schedule
725654,219.65868843986274,schedule
726492,219.6583211101527,schedule
727356,219.65651767850886,schedule
728083,219.633412940224,schedule
729093,219.54514203707015,schedule
730008,219.5350588969336,schedule
730865,219.50259946039154,schedule
731753,219.49504817757852,schedule
732476,219.49470847845288,schedule
733403,219.49180088074326,schedule
734312,219.4885422391058,schedule
735138,219.41224897758656,schedule
735978,219.3968204803242,schedule
736826,219.38700228649395,schedule
737624,219.36753752797966,schedule
738513,219.33725608422094,schedule
739385,219.33663256623518,schedule
740268,219.33616651971718,schedule
741109,219.3359725398967,schedule
741914,219.30732402293123,schedule
742861,219.28098115041362,schedule
743790,219.25540850828193,schedule
744605,219.21183025454607,schedule
745449,219.20652949821974,schedule
746259,219.19777851380127,schedule
747098,219.1975822329184,schedule
747887,219.07359530412324,schedule
748676,219.0665766247611,schedule
749488,219.02595906756883,schedule
750272,219.02252636682633,schedule
751103,218.87705230376292,schedule
751859,218.82290789884013,schedule
752858,218.74828832892268,schedule
753641,218.6860850751379,schedule
754462,218.59302259465122,schedule
755182,218.56619117283884,schedule
755940,218.5360722716616,schedule
757987,218.5357807578288,schedule
758721,218.5285929245483,schedule
759560,218.5274225862017,schedule
760380,218.51797804237768,schedule
761146,218.43428320737408,schedule
762355,218.42760462417286,schedule
763189,218.4270600971649,schedule
764145,218.4242503650466,schedule
764920,218.41104283794806,schedule
765859,217.89018111653104,schedule
766779,217.65556570279938,schedule
767582,217.51373592159115,schedule
768473,217.46428260397184,schedule
769244,217.46370996026795,schedule
771057,217.4612871737847,schedule
772014,217.4545102682952,schedule
772955,217.39148945661705,schedule
773709,217.37943066641796,schedule
774545,217.33802184839948,schedule
775430,217.32329635067734,schedule
776294,217.2865611322095,schedule
777189,217.28651328325503,schedule
778064,217.26244018364372,schedule
779040,217.25677051177837,schedule
779860,217.23802100449763,schedule
780685,217.2232606630035,schedule
781488,217.1966777444665,schedule
782440,217.19436657173665,schedule
783404,217.192704150156,schedule
784290,217.14201019158034,schedule
784936,217.0773002590267,schedule
785735,217.06943096538393,schedule
786931,217.05629416434127,schedule
787669,217.05609546994066,schedule
788905,217.04143406211972,schedule
790048,216.90866537898899,schedule
791057,216.75922700521232,schedule
791883,216.75869546937173,schedule
792765,216.75353562535776,schedule
793665,216.7357549885216,schedule
794490,216.73568247901883,schedule
795570,216.73287721413365,schedule
796348,216.6979682751839,schedule
797225,216.5221446862549,schedule
798005,216.51174112357413,schedule
798884,216.43552174414137,schedule
799723,216.43175495247732,schedule
800821,216.42110175838042,schedule
801841,216.41295878035504,schedule
803148,216.3422288390172,schedule
804042,216.23861096905117,schedule
804879,216.23649273035412,schedule
807348,216.23434620414346,schedule
808497,216.22905457145183,schedule
809492,216.0287656751391,schedule
810331,215.9609064582007,schedule
811056,215.91671962368767,schedule
811914,215.88324457634096,schedule
812639,215.88292277734806,schedule
813373,215.87362864505428,schedule
814317,215.80031350968625,schedule
815097,215.79506023152783,schedule
817501,215.78335322975704,schedule
818399,215.76822060216756,schedule
819213,215.75152052500414,schedule
819998,215.69725995838508,schedule
821225,215.59332300958488,schedule
822099,215.47703373059767,schedule
823065,215.4746465416954,schedule
823932,215.38375479639066,schedule
825807,215.25543356154623,schedule
826757,215.2545693523178,schedule
827946,215.23429018289994,schedule
828675,215.2006959179663,schedule
829388,215.20014137333303,schedule
830105,215.18540081500183,schedule
830857,215.12734295182233,schedule
831605,215.02634015415845,schedule
832437,214.98890836745167,schedule
833122,214.98889335682364,schedule
834085,214.94384030592778,schedule
834791,214.93525215441332,schedule
835619,214.93352747940196,schedule
836446,214.9161188292798,schedule
837259,214.9070912634824,schedule
838290,214.89415505721632,schedule
839077,214.89042369900457,schedule
839786,214.84081765416337,schedule
840479,214.81578631227623,schedule
841243,214.8150658250447,schedule
842022,214.81469814618094,schedule
842826,214.7802273639932,schedule
843655,214.77932580717763,schedule
844652,214.7481951871466,schedule
845512,214.74392286088138,schedule
846325,214.7435772521504,schedule
886646,212.62536432047105,schedule
980210,212.61984709072917,schedule
981332,212.5990923077774,schedule
982130,212.58362239312382,schedule
982993,212.56670008831304,schedule
983740,212.56659015720817,schedule
984585,212.56298654542107,schedule
985321,212.56192555236632,schedule
986156,212.49914130477524,schedule
986960,212.49258107437768,schedule
987979,212.492455512239,schedule
988756,212.4835446271616,schedule
989546,212.48257003746303,schedule
990315,212.47781254447656,schedule
991151,212.47502645837406,schedule
991991,212.46846724693214,schedule
992782,212.46656178932827,schedule
993484,212.46489499153466,schedule
994190,212.4311922343682,schedule
994902,212.4309824631701,schedule
995645,212.4299711524525,schedule
996405,212.42136027478216,schedule
997096,212.42040113602633,schedule
997967,212.41104439437902,schedule
998811,212.35736745480858,schedule
999848,212.35705067664804,schedule
1000571,212.35610022152244,schedule
1001504,212.35463676139065,schedule
1002258,212.34773837446787,schedule
1003065,212.32977463821,schedule
1003675,212.28280021914958,schedule
1004280,212.26286015352656,schedule
1004938,212.2572988127257,schedule
1005564,212.24939260622486,schedule
1006295,212.24625565865128,schedule
1007049,212.23740923694234,schedule
1007795,212.23713676969425,schedule
1008683,212.23534606315394,schedule
1009583,212.194227264066,schedule
1010383,212.11676678048514,schedule
1011144,212.10819522710807,schedule
1011906,212.08862378440324,schedule
1012603,212.08254582017807,schedule
1013292,212.08216376960414,schedule
1014123,212.07943579407092,schedule
1014899,212.04618792244347,schedule
1015928,212.0323675019089,schedule
1016618,212.03189864855153,schedule
1017712,212.0317690831448,schedule
1018451,212.00325427324714,schedule
1019204,211.98363471238474,schedule
1019918,211.9601413114163,schedule
1020610,211.93834165670182,schedule
1021465,211.93223102920678,schedule
1022239,211.93210071262666,schedule
1023233,211.9290412043727,schedule
1024008,211.92668381473408,schedule
1024763,211.8751430837096,schedule
1025472,211.8674703293199,schedule
1026138,211.8206385723976,schedule
1027107,211.78921138604272,schedule
1027791,211.71309169004883,schedule
1028533,211.66126620698876,schedule
1029289,211.62829482770886,schedule
1031317,211.62814012505564,schedule
1032035,211.62634140627236,schedule
1032735,211.6179456465583,schedule
1033610,211.60316477580537,schedule
1034384,211.6026173549922,schedule
1035020,211.60194096361232,schedule
1036625,211.59204432331393,schedule
1037328,211.56075223574993,schedule
1037981,211.23489093870273,schedule
1038726,211.11825758270095,schedule
1039445,211.07117843892166,schedule
1040232,211.03095757648168,schedule
1041026,211.03076974768004,schedule
1042784,211.02925358838178,schedule
1043669,210.9446182610522,schedule
1044773,210.91832917536004,schedule
1045812,210.9127508279717,schedule
1046458,210.90250418804922,schedule
1047126,210.90214418921434,schedule
1047809,210.87708268159375,schedule
1048788,210.83840388234037,schedule
1049584,210.83284803123198,schedule
1050555,210.83094748104642,schedule
1051338,210.8287917766112,schedule
1052046,210.787361716628,schedule
1052909,210.7664062030128,schedule
1053765,210.75068396530034,schedule
1054540,210.7365338938903,schedule
1055257,210.73466164618674,schedule
1055980,210.7346389200215,schedule
1056945,210.72007453841576,schedule
1057810,210.6117481439012,schedule
1058503,210.47595848180117,schedule
1059288,210.4440685518445,schedule
1060014,210.32286042985882,schedule
1060874,210.30518666379513,schedule
1061605,210.30516819021489,schedule
1062454,210.30286115342614,schedule
1063108,210.26903518562733,schedule
1063824,210.268043896088,schedule
1064485,210.10486409087008,schedule
1065278,210.0860385061663,schedule
1066135,209.99999638959702,schedule
1066788,209.99710512683495,schedule
1067755,209.98891928334697,schedule
1068956,209.89580642201005,schedule
1069689,209.83753584940354,schedule
1070428,209.83753454146287,schedule
1072377,209.8262642209764,schedule
1073172,209.823332842776,schedule
1073887,209.8113005044138,schedule
1074572,209.7945149433868,schedule
1075288,209.5418140128126,schedule
1075967,209.50378231150177,schedule
1076752,209.4633610159534,schedule
1077667,209.46067682950977,schedule
1078537,209.45777836259018,schedule
1080477,209.45067738695653,schedule
1081171,209.41761876967962,schedule
1081843,209.34669991787842,schedule
1082702,209.31865925931527,schedule
1083601,209.24364720026784,schedule
1084358,209.2408799628394,schedule
1086345,209.18459471182564,schedule
1087092,209.18440180265867,schedule
1087991,209.18012025950568,schedule
1088802,209.12090705203076,schedule
1089525,209.0398997018671,schedule
1090324,209.02693396365845,schedule
1091301,208.95123400435924,schedule
1092070,208.9512118966082,schedule
1093041,208.9500129752992,schedule
1093745,208.94277287115605,schedule
1094435,208.9304442599438,schedule
1095335,208.9011083749103,schedule
1096128,208.9003667645159,schedule
1096791,208.89398024730747,schedule
1097456,208.8935981744314,schedule
1098310,208.89353274728913,schedule
1099051,208.8769539655913,schedule
1099770,208.85616498764287,schedule
1100872,208.82176019152047,schedule
1101599,208.81918829557156,schedule
1102437,208.81508943021032,schedule
1103162,208.77000625636623,schedule
1103839,208.74134562447597,schedule
1104553,208.7339146941582,schedule
1105226,208.7006607807023,schedule
1105905,208.6977031922094,schedule
1106635,208.68917129803359,schedule
1107373,208.6742056804006,schedule
1108092,208.66195440694244,schedule
1108819,208.64880223812548,schedule
1109486,208.6487458916332,schedule
1110336,208.64781538428522,schedule
1111046,208.6460701934666,schedule
1111729,208.61490317810095,schedule
1112413,208.49914665261696,schedule
1113050,208.46649823082254,schedule
1113750,208.38755035412174,schedule
1114480,208.36615833309912,schedule
1115334,208.31032389987752,schedule
1116234,208.3102386630782,schedule
1117070,208.30744979265066,schedule
1117799,208.30633923004817,schedule
1118537,208.21926509703647,schedule
1119394,208.1829588636156,schedule
1120206,208.1634401355765,schedule
1120888,208.15193017030313,schedule
1121567,208.1472424041243,schedule
1122167,208.08209148112735,schedule
1122844,208.05036954077687,schedule
1123446,208.01233713872128,schedule
1124115,207.96313736914234,schedule
1124802,207.9588411499283,schedule
1125595,207.95800473817113,schedule
1126366,207.9063897148133,schedule
1127091,207.90617435862694,schedule
1127811,207.88183139374289,schedule
1128526,207.87610165118437,schedule
1129329,207.85823838818746,schedule
1167549,207.55750256059832,schedule
1170346,207.55420788541795,schedule
1171399,207.53171875155937,schedule
1172193,207.51930315868339,schedule
1172999,207.50274504092255,schedule
1173838,207.50266517984443,schedule
1174760,207.50254200535124,schedule
1175534,207.4446747010295,schedule
1176271,207.4377387758787,schedule
1177334,207.4374526667031,schedule
1178176,207.43733973775272,schedule
1179041,207.43657006367312,schedule
1179783,207.42687379568505,schedule
1180507,207.42192037977142,schedule
1181218,207.41527747128256,schedule
1182038,207.41052508801104,schedule
1182812,207.4103051681724,schedule
1183647,207.38617811803059,schedule
1184555,207.38547211823214,schedule
1185388,207.38459795502183,schedule
1186277,207.3829645553156,schedule
1186960,207.378462212344,schedule
1188043,207.37766199863563,schedule
1189116,207.3757087437619,schedule
1189909,207.37541515555833,schedule
1190561,207.37284278098886,schedule
1191303,207.32953014290345,schedule
1192068,207.31116364149014,schedule
1192767,207.30140447716158,schedule
1193513,207.29862001077797,schedule
1194207,207.29377458827824,schedule
1194931,207.28883133054896,schedule
1195639,207.28414074784837,schedule
1196352,207.28326813917542,schedule
1197127,207.28308647819344,schedule
1197906,207.27809982866256,schedule
1198611,207.2546229993999,schedule
